"CustomerId","Name","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"C15754747","Deepak Das","686","Germany","Male","33","9","141918.09","2","0","1","184036.47","0"
"C15705676","Sanjay Pandey","690","France","Female","35","9","107944.33","2","0","0","48478.47","0"
"C15751912","Pooja Bajpai","567","France","Male","36","7","0.0","2","0","1","3896.08","0"
"C15677336","Neha Rao","557","Germany","Male","57","1","120043.13","1","1","0","132370.75","1"
"C15684395","Sunita Thakur","446","Spain","Female","45","10","125191.69","1","1","1","128260.86","1"
"C15659949","Ramesh Mehta","850","France","Male","31","1","96399.31","2","1","0","106534.15","0"
"C15812422","Shiva Gupta","637","France","Male","41","2","0.0","2","0","1","102515.42","0"
"C15806941","Pooja Bajpai","499","France","Male","60","7","76961.6","2","1","1","83643.87","0"
"C15637690","Deepak Pandey","622","Germany","Female","34","7","98675.74","1","1","0","138906.85","1"
"C15632882","Meena Nair","684","Germany","Male","37","1","126817.13","2","1","1","29995.83","1"
"C15807107","Maharaj Patel","612","France","Male","32","3","121394.42","1","1","0","164081.42","0"
"C15661034","Pooja Patel","813","Germany","Female","29","5","106059.4","1","0","0","187976.88","1"
"C15811958","Ramesh Iyer","850","Germany","Male","44","2","112755.34","2","0","0","158171.36","0"
"C15785167","Meena Das","795","Spain","Male","29","4","0.0","2","0","0","155711.64","0"
"C15646720","Shiva Pandey","628","Spain","Female","55","7","0.0","3","1","0","85890.75","1"
"C15658614","Vikram Verma","565","Germany","Female","38","7","145400.69","2","1","1","83844.79","0"
"C15704657","Amit Nair","601","France","Male","39","3","72647.64","1","1","0","41777.9","1"
"C15567147","Amit Mehta","802","Spain","Male","40","4","0.0","2","1","1","81908.09","0"
"C15701319","Rohit Nair","614","Germany","Female","37","6","96340.81","2","1","1","139377.24","1"
"C15745266","Amit Rao","434","Spain","Male","55","6","0.0","1","0","1","73562.05","1"
"C15650437","Deepak Rao","522","Germany","Male","32","8","124450.36","2","1","1","165786.1","0"
"C15764314","Maharaj Nair","550","Germany","Male","36","2","113877.23","2","1","0","174921.91","0"
"C15612594","Rahul Reddy","599","Spain","Male","25","3","0.0","2","1","1","120790.02","0"
"C15593501","Neha Verma","493","France","Female","36","5","148667.81","2","1","0","56092.51","0"
"C15804150","Maharaj Bose","755","France","Male","34","3","0.0","2","1","1","158816.03","0"
"C15649297","Shiva Chopra","605","France","Female","62","4","111065.93","2","0","1","125660.99","0"
"C15641110","Shiva Sharma","708","France","Male","41","0","0.0","1","1","0","128400.62","0"
"C15660608","Sunita Bajpai","699","France","Male","44","8","158697.61","1","1","0","107181.22","0"
"C15806570","Rohit Pandey","763","France","Female","53","4","0.0","1","1","0","77203.72","1"
"C15715345","Priya Sharma","743","Spain","Male","25","6","0.0","2","1","0","129740.11","0"
"C15755521","Pooja Mehta","660","France","Female","48","0","90044.32","2","0","1","187604.97","1"
"C15579074","Vikram Singh","619","Germany","Male","38","10","84651.79","1","1","1","184754.26","0"
"C15641158","Sunita Nair","739","Germany","Male","32","3","102128.27","1","1","0","63981.37","1"
"C15752507","Vikram Joshi","769","Germany","Male","60","9","148846.39","1","1","0","192831.67","1"
"C15597983","Suresh Chopra","692","France","Male","69","10","154953.94","1","1","1","70849.47","0"
"C15586069","Rahul Menon","560","France","Female","30","0","108883.29","1","1","0","27914.95","0"
"C15655082","Rohit Nair","607","France","Female","48","4","112070.86","3","1","0","173568.3","1"
"C15720155","Suresh Patel","630","Germany","Male","29","6","131354.39","1","0","1","9324.31","1"
"C15582116","Priya Joshi","767","Germany","Female","45","7","132746.2","2","1","0","26628.88","1"
"C15749365","Amit Mehta","543","France","Female","34","8","0.0","2","0","1","145601.8","0"
"C15632069","Kavita Patel","776","France","Male","39","8","125211.55","2","1","0","144496.07","0"
"C15663134","Shiva Joshi","535","Spain","Male","58","1","0.0","2","1","1","11779.98","1"
"C15766683","Rahul Singh","549","Germany","Male","36","6","139422.37","1","0","0","83983.39","1"
"C15707219","Amit Thakur","844","France","Female","28","4","0.0","2","0","1","123318.37","0"
"C15709232","Anjali Bose","586","Germany","Female","47","5","157099.47","2","1","1","65481.86","0"
"C15801351","Meena Verma","583","France","Male","40","3","0.0","2","1","0","47728.0","0"
"C15578747","Rahul Kumar","701","Spain","Male","26","5","83600.24","1","0","1","59195.05","0"
"C15675626","Priya Mishra","726","France","Male","28","2","0.0","1","0","0","98060.51","0"
"C15583736","Sanjay Iyer","829","Germany","Male","36","4","81795.74","2","1","0","90106.94","0"
"C15590011","Priya Das","749","Spain","Male","38","9","129378.32","1","1","1","13549.34","0"
"C15609913","Harish Sharma","743","France","Female","46","9","0.0","1","1","0","113436.08","0"
"C15719479","Kavita Bose","619","Spain","Female","56","7","0.0","2","1","1","42442.21","0"
"C15575147","Shiva Joshi","699","France","Male","22","9","99339.0","1","1","0","68297.61","1"
"C15597309","Priya Pandey","749","Spain","Male","36","7","0.0","2","0","0","80134.65","0"
"C15648367","Anjali Gupta","600","Germany","Female","29","6","74430.1","2","1","1","96051.1","0"
"C15758031","Rahul Das","760","Spain","Male","38","3","91241.85","1","0","1","80682.35","0"
"C15751771","Deepak Bose","528","Germany","Male","32","2","99092.45","1","0","1","111149.98","0"
"C15689288","Kavita Das","630","France","Female","26","5","0.0","2","1","0","182612.38","0"
"C15731026","Pooja Mehta","683","Germany","Female","39","2","100062.16","2","1","0","109201.43","0"
"C15775809","Maharaj Bajpai","677","Germany","Female","26","6","98723.67","1","0","1","151146.67","0"
"C15743076","Neha Verma","669","Spain","Male","29","9","0.0","1","1","1","93901.61","0"
"C15658258","Priya Sharma","693","France","Male","43","6","128760.32","1","1","0","36342.79","0"
"C15756321","Vikram Patel","612","Spain","Female","52","5","144772.69","1","0","0","98302.57","1"
"C15706799","Deepak Bajpai","719","Spain","Male","44","4","0.0","1","0","0","84972.9","1"
"C15775703","Suresh Chopra","702","France","Male","26","2","71281.29","1","1","1","108747.12","1"
"C15642636","Nitin Pandey","755","France","Male","29","9","117035.89","1","1","1","21862.19","0"
"C15704651","Ramesh Das","514","France","Male","26","1","0.0","2","0","0","121551.93","0"
"C15806771","Amit Chopra","753","France","Female","40","0","3768.69","2","1","0","177065.24","1"
"C15566735","Pooja Reddy","548","Germany","Female","36","2","108913.84","2","1","1","140460.01","0"
"C15681671","Anurag Bajpai","850","Germany","Male","28","2","101100.22","2","1","1","35337.31","0"
"C15775949","Amit Patel","612","France","Female","38","7","110615.47","1","1","1","193502.93","0"
"C15586752","Anjali Pandey","628","Germany","Male","33","8","152143.89","1","1","1","32174.03","0"
"C15582519","Priya Chopra","479","France","Male","47","6","121797.09","1","0","1","5811.9","1"
"C15658233","Sanjay Bajpai","724","France","Female","41","5","109798.25","1","0","1","149593.61","0"
"C15755330","Amit Pandey","512","Germany","Male","41","7","122403.24","1","0","1","37439.9","1"
"C15605072","Shiva Gupta","638","France","Female","43","3","145860.98","1","1","1","142763.51","1"
"C15617538","Kavita Bose","834","Spain","Male","40","7","0.0","2","0","0","45038.74","0"
"C15591428","Anjali Menon","781","France","Male","29","9","0.0","2","0","0","172097.4","0"
"C15692142","Anjali Mehta","707","Germany","Female","48","7","105086.74","1","1","1","180344.69","1"
"C15692931","Kavita Reddy","670","France","Male","22","2","114991.45","1","1","1","37392.56","0"
"C15781127","Sanjay Pandey","663","Spain","Female","33","8","96769.04","1","1","1","36864.05","0"
"C15677136","Rohit Iyer","624","France","Female","23","5","0.0","2","0","0","132418.59","0"
"C15677828","Pooja Singh","598","France","Female","34","4","0.0","2","0","0","60894.26","0"
"C15567897","Rahul Patel","619","Germany","Male","23","5","132725.1","1","1","1","143913.33","0"
"C15793641","Rahul Verma","792","France","Female","70","3","0.0","2","1","1","172240.27","0"
"C15678333","Priya Reddy","683","France","Female","26","7","0.0","2","1","0","86619.77","0"
"C15630511","Priya Patel","691","France","Female","33","6","0.0","2","1","0","164074.89","0"
"C15792627","Deepak Chopra","765","Spain","Female","33","5","84557.82","1","1","1","69039.43","0"
"C15717191","Sanjay Mehta","508","France","Male","49","1","93817.41","2","1","1","132468.76","1"
"C15625716","Maharaj Iyer","637","France","Female","33","9","113913.53","1","0","1","65316.5","0"
"C15710053","Rahul Gupta","667","Germany","Female","44","5","140406.68","2","0","1","57164.19","0"
"C15580043","Shiva Iyer","575","Spain","Female","22","8","105229.34","1","1","1","34397.08","0"
"C15601410","Suresh Iyer","744","Spain","Female","46","1","0.0","3","1","1","177431.59","1"
"C15684669","Deepak Mishra","567","France","Female","41","9","137891.35","1","1","0","142009.46","1"
"C15619083","Sunita Bajpai","502","France","Female","35","6","0.0","2","1","1","80618.47","0"
"C15692207","Maharaj Bose","609","France","Female","53","6","0.0","2","1","1","124218.27","0"
"C15730705","Anjali Verma","715","France","Male","37","9","165252.52","1","1","0","85286.3","0"
"C15749688","Neha Das","541","France","Male","32","8","0.0","2","0","0","40889.14","0"
"C15728542","Shiva Sharma","850","France","Female","71","4","0.0","2","1","1","107236.87","0"
"C15760063","Harish Reddy","595","Spain","Male","23","7","0.0","2","1","1","168085.97","0"
"C15658982","Amit Rao","650","Germany","Female","28","5","122034.4","3","0","1","146663.43","1"
"C15758769","Rahul Thakur","625","France","Female","44","7","0.0","1","1","0","4791.8","0"
"C15778481","Priya Verma","817","France","Male","59","1","118962.58","1","1","1","120819.58","0"
"C15661162","Sanjay Pandey","526","Spain","Male","49","2","0.0","1","1","0","114539.67","1"
"C15568164","Suresh Singh","850","France","Female","34","4","71379.53","2","1","1","154000.99","0"
"C15601569","Harish Sharma","598","France","Female","40","2","171178.25","1","1","0","137980.58","1"
"C15772383","Deepak Singh","613","France","Male","36","9","131307.11","1","0","0","83343.73","0"
"C15667456","Suresh Rao","709","Spain","Male","62","3","0.0","2","1","1","82195.15","0"
"C15672983","Ramesh Patel","678","Spain","Female","27","5","87099.85","2","1","0","149550.95","0"
"C15799534","Amit Gupta","720","France","Male","71","5","183135.39","2","1","1","197688.5","0"
"C15582847","Ramesh Singh","662","France","Male","26","0","0.0","2","0","1","72929.96","0"
"C15612478","Rohit Verma","525","France","Male","51","10","0.0","3","1","0","171045.35","1"
"C15709621","Harish Bose","662","France","Male","31","3","0.0","2","0","1","27731.05","0"
"C15802009","Meena Thakur","770","France","Female","33","6","0.0","2","1","1","126131.9","0"
"C15698816","Rohit Thakur","721","Spain","Female","33","4","72535.45","1","1","1","103931.49","0"
"C15574830","Nitin Singh","633","Germany","Male","58","2","128137.42","2","1","0","147635.33","1"
"C15603082","Priya Reddy","701","France","Male","51","9","0.0","2","0","0","61961.57","0"
"C15685947","Anurag Menon","556","Germany","Male","42","0","115915.53","2","0","1","125435.47","1"
"C15643048","Rohit Reddy","639","France","Male","66","0","0.0","2","0","1","42240.54","0"
"C15807568","Kavita Chopra","632","France","Male","50","2","0.0","2","0","0","57942.88","0"
"C15597591","Sanjay Verma","456","France","Male","29","5","107000.49","1","1","1","153419.62","0"
"C15747558","Rohit Rao","729","Spain","Female","38","10","0.0","2","1","0","189727.12","0"
"C15756655","Sunita Rao","632","France","Female","34","2","0.0","2","0","0","165385.55","0"
"C15589949","Maharaj Singh","433","Spain","Male","34","9","152806.74","1","1","0","19687.99","0"
"C15601012","Vikram Reddy","802","France","Female","60","3","92887.06","1","1","0","39473.63","1"
"C15724269","Deepak Sharma","670","France","Male","25","7","0.0","2","1","1","144723.38","0"
"C15567506","Neha Verma","738","Germany","Female","40","6","114940.67","2","1","1","194895.57","1"
"C15791877","Nitin Patel","706","Germany","Male","34","0","140641.26","2","1","1","77271.91","0"
"C15794360","Sanjay Bajpai","592","Germany","Female","70","5","71816.74","2","1","0","105096.82","1"
"C15686538","Suresh Patel","522","France","Female","41","7","0.0","2","0","1","176780.39","0"
"C15585985","Anurag Bajpai","746","France","Male","48","5","165282.42","1","1","0","153786.46","1"
"C15699257","Rahul Singh","651","Spain","Male","42","2","143145.87","2","1","0","43612.06","0"
"C15804104","Sanjay Menon","494","France","Male","28","9","114731.76","2","0","1","79479.74","0"
"C15727619","Maharaj Nair","753","Germany","Female","46","9","113909.69","3","1","0","92320.37","1"
"C15740237","Maharaj Reddy","671","Germany","Male","36","2","116695.27","1","0","0","193201.86","0"
"C15801436","Anjali Nair","696","France","Male","42","4","0.0","1","0","0","126353.13","1"
"C15705735","Rohit Menon","577","Spain","Male","43","3","0.0","2","1","1","135008.92","0"
"C15649359","Sunita Pandey","587","France","Male","36","1","0.0","2","0","1","17135.6","0"
"C15624892","Pooja Reddy","712","Germany","Male","37","7","93978.96","2","1","0","60651.77","0"
"C15784918","Anurag Patel","498","Germany","Male","35","2","121968.11","2","0","1","188343.05","0"
"C15584785","Meena Mishra","660","France","Male","37","2","97324.91","1","1","0","23291.83","0"
"C15797197","Meena Das","678","Spain","Male","29","6","0.0","2","1","0","64443.75","0"
"C15574858","Rahul Kumar","530","France","Male","37","8","0.0","2","1","1","287.99","0"
"C15794101","Suresh Joshi","559","France","Female","48","2","0.0","2","0","1","137961.41","0"
"C15743245","Anjali Menon","624","France","Male","42","3","145155.37","1","1","0","72169.95","1"
"C15791535","Suresh Thakur","592","France","Male","28","5","137222.77","1","0","0","39608.58","0"
"C15605215","Harish Das","767","France","Male","48","9","0.0","2","0","1","175458.21","0"
"C15771749","Shiva Thakur","653","Germany","Female","38","5","114268.22","2","1","1","89524.83","0"
"C15616833","Neha Thakur","678","Spain","Male","27","2","0.0","2","1","1","13221.25","0"
"C15750728","Sanjay Thakur","586","Spain","Female","42","2","0.0","1","1","0","102889.34","0"
"C15769353","Anurag Menon","550","France","Female","40","8","150490.32","1","0","0","166468.21","1"
"C15770091","Rahul Sharma","643","Germany","Male","28","9","160858.13","2","1","0","27149.27","0"
"C15716420","Vikram Gupta","612","Spain","Male","39","5","170288.38","1","1","1","59601.15","0"
"C15740602","Meena Menon","674","Germany","Female","27","4","111568.01","1","0","1","22026.18","0"
"C15796071","Kavita Pandey","657","Spain","Male","29","7","83889.03","1","1","0","153059.62","0"
"C15811389","Meena Singh","724","Germany","Female","35","0","171982.95","2","0","1","167313.07","0"
"C15783875","Vikram Mishra","500","France","Female","34","4","0.0","2","1","0","12833.96","0"
"C15671800","Shiva Sharma","688","France","Male","20","8","137624.4","2","1","1","197582.79","0"
"C15677288","Harish Nair","599","France","Male","50","3","121159.65","1","0","0","4033.39","1"
"C15633525","Kavita Verma","631","France","Male","29","7","0.0","2","0","1","125877.22","0"
"C15634606","Anurag Pandey","634","Spain","Male","52","1","0.0","2","1","1","176913.42","0"
"C15579207","Suresh Verma","545","France","Male","37","3","91184.01","1","1","0","105476.65","0"
"C15619892","Rohit Sharma","644","Spain","Male","18","8","0.0","2","1","0","59172.42","0"
"C15567778","Sunita Bose","690","Germany","Female","54","1","144027.8","1","1","1","108731.02","1"
"C15711750","Anurag Joshi","711","France","Female","34","6","0.0","2","1","1","175310.38","0"
